"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Sex"	"Sex Code"	"Age"	"Age Code"	Population
	"1998"	"1998"	"Female"	"F"	"60 years"	"60"	262
	"1998"	"1998"	"Female"	"F"	"61 years"	"61"	261
	"1998"	"1998"	"Female"	"F"	"62 years"	"62"	249
	"1998"	"1998"	"Female"	"F"	"63 years"	"63"	261
	"1998"	"1998"	"Female"	"F"	"64 years"	"64"	264
	"1998"	"1998"	"Female"	"F"	"65 years"	"65"	249
	"1998"	"1998"	"Female"	"F"	"66 years"	"66"	273
	"1998"	"1998"	"Female"	"F"	"67 years"	"67"	267
	"1998"	"1998"	"Female"	"F"	"68 years"	"68"	271
	"1998"	"1998"	"Female"	"F"	"69 years"	"69"	234
	"1998"	"1998"	"Female"	"F"	"70 years"	"70"	245
	"1998"	"1998"	"Female"	"F"	"71 years"	"71"	235
	"1998"	"1998"	"Female"	"F"	"72 years"	"72"	230
	"1998"	"1998"	"Female"	"F"	"73 years"	"73"	238
	"1998"	"1998"	"Female"	"F"	"74 years"	"74"	248
	"1998"	"1998"	"Female"	"F"	"75 years"	"75"	207
	"1998"	"1998"	"Female"	"F"	"76 years"	"76"	220
	"1998"	"1998"	"Female"	"F"	"77 years"	"77"	195
	"1998"	"1998"	"Female"	"F"	"78 years"	"78"	191
	"1998"	"1998"	"Female"	"F"	"79 years"	"79"	173
	"1998"	"1998"	"Female"	"F"	"80 years"	"80"	181
	"1998"	"1998"	"Female"	"F"	"81 years"	"81"	167
	"1998"	"1998"	"Female"	"F"	"82 years"	"82"	141
	"1998"	"1998"	"Female"	"F"	"83 years"	"83"	128
	"1998"	"1998"	"Female"	"F"	"84 years"	"84"	120
	"1998"	"1998"	"Female"	"F"	"85+ years"	"85+"	713
"Total"	"1998"	"1998"	"Female"	"F"			29743
	"1998"	"1998"	"Male"	"M"	"< 1 year"	"0"	336
	"1998"	"1998"	"Male"	"M"	"1 year"	"1"	364
	"1998"	"1998"	"Male"	"M"	"2 years"	"2"	331
	"1998"	"1998"	"Male"	"M"	"3 years"	"3"	426
	"1998"	"1998"	"Male"	"M"	"4 years"	"4"	405
	"1998"	"1998"	"Male"	"M"	"5 years"	"5"	444
	"1998"	"1998"	"Male"	"M"	"6 years"	"6"	448
	"1998"	"1998"	"Male"	"M"	"7 years"	"7"	471
	"1998"	"1998"	"Male"	"M"	"8 years"	"8"	472
	"1998"	"1998"	"Male"	"M"	"9 years"	"9"	439
	"1998"	"1998"	"Male"	"M"	"10 years"	"10"	464
	"1998"	"1998"	"Male"	"M"	"11 years"	"11"	486
	"1998"	"1998"	"Male"	"M"	"12 years"	"12"	501
	"1998"	"1998"	"Male"	"M"	"13 years"	"13"	506
	"1998"	"1998"	"Male"	"M"	"14 years"	"14"	442
	"1998"	"1998"	"Male"	"M"	"15 years"	"15"	498
	"1998"	"1998"	"Male"	"M"	"16 years"	"16"	453
	"1998"	"1998"	"Male"	"M"	"17 years"	"17"	436
	"1998"	"1998"	"Male"	"M"	"18 years"	"18"	441
	"1998"	"1998"	"Male"	"M"	"19 years"	"19"	436
	"1998"	"1998"	"Male"	"M"	"20 years"	"20"	453
	"1998"	"1998"	"Male"	"M"	"21 years"	"21"	446
	"1998"	"1998"	"Male"	"M"	"22 years"	"22"	375
	"1998"	"1998"	"Male"	"M"	"23 years"	"23"	350
	"1998"	"1998"	"Male"	"M"	"24 years"	"24"	358
	"1998"	"1998"	"Male"	"M"	"25 years"	"25"	364
	"1998"	"1998"	"Male"	"M"	"26 years"	"26"	397
	"1998"	"1998"	"Male"	"M"	"27 years"	"27"	438
	"1998"	"1998"	"Male"	"M"	"28 years"	"28"	464
	"1998"	"1998"	"Male"	"M"	"29 years"	"29"	454
	"1998"	"1998"	"Male"	"M"	"30 years"	"30"	461
	"1998"	"1998"	"Male"	"M"	"31 years"	"31"	495
	"1998"	"1998"	"Male"	"M"	"32 years"	"32"	508
	"1998"	"1998"	"Male"	"M"	"33 years"	"33"	508
	"1998"	"1998"	"Male"	"M"	"34 years"	"34"	518
	"1998"	"1998"	"Male"	"M"	"35 years"	"35"	516
	"1998"	"1998"	"Male"	"M"	"36 years"	"36"	554
	"1998"	"1998"	"Male"	"M"	"37 years"	"37"	566
	"1998"	"1998"	"Male"	"M"	"38 years"	"38"	557
	"1998"	"1998"	"Male"	"M"	"39 years"	"39"	534
	"1998"	"1998"	"Male"	"M"	"40 years"	"40"	529
	"1998"	"1998"	"Male"	"M"	"41 years"	"41"	492
	"1998"	"1998"	"Male"	"M"	"42 years"	"42"	482
	"1998"	"1998"	"Male"	"M"	"43 years"	"43"	469
	"1998"	"1998"	"Male"	"M"	"44 years"	"44"	480
	"1998"	"1998"	"Male"	"M"	"45 years"	"45"	475
	"1998"	"1998"	"Male"	"M"	"46 years"	"46"	490
	"1998"	"1998"	"Male"	"M"	"47 years"	"47"	436
	"1998"	"1998"	"Male"	"M"	"48 years"	"48"	437
	"1998"	"1998"	"Male"	"M"	"49 years"	"49"	440
	"1998"	"1998"	"Male"	"M"	"50 years"	"50"	451
	"1998"	"1998"	"Male"	"M"	"51 years"	"51"	449
	"1998"	"1998"	"Male"	"M"	"52 years"	"52"	350
	"1998"	"1998"	"Male"	"M"	"53 years"	"53"	325
	"1998"	"1998"	"Male"	"M"	"54 years"	"54"	303
	"1998"	"1998"	"Male"	"M"	"55 years"	"55"	367
	"1998"	"1998"	"Male"	"M"	"56 years"	"56"	304
	"1998"	"1998"	"Male"	"M"	"57 years"	"57"	299
	"1998"	"1998"	"Male"	"M"	"58 years"	"58"	279
	"1998"	"1998"	"Male"	"M"	"59 years"	"59"	265
	"1998"	"1998"	"Male"	"M"	"60 years"	"60"	272
	"1998"	"1998"	"Male"	"M"	"61 years"	"61"	249
	"1998"	"1998"	"Male"	"M"	"62 years"	"62"	240
	"1998"	"1998"	"Male"	"M"	"63 years"	"63"	282
	"1998"	"1998"	"Male"	"M"	"64 years"	"64"	223
	"1998"	"1998"	"Male"	"M"	"65 years"	"65"	247
	"1998"	"1998"	"Male"	"M"	"66 years"	"66"	220
	"1998"	"1998"	"Male"	"M"	"67 years"	"67"	237
	"1998"	"1998"	"Male"	"M"	"68 years"	"68"	230
	"1998"	"1998"	"Male"	"M"	"69 years"	"69"	235
	"1998"	"1998"	"Male"	"M"	"70 years"	"70"	221
	"1998"	"1998"	"Male"	"M"	"71 years"	"71"	194
	"1998"	"1998"	"Male"	"M"	"72 years"	"72"	213
	"1998"	"1998"	"Male"	"M"	"73 years"	"73"	196
	"1998"	"1998"	"Male"	"M"	"74 years"	"74"	170
	"1998"	"1998"	"Male"	"M"	"75 years"	"75"	169
	"1998"	"1998"	"Male"	"M"	"76 years"	"76"	146
	"1998"	"1998"	"Male"	"M"	"77 years"	"77"	160
	"1998"	"1998"	"Male"	"M"	"78 years"	"78"	137
	"1998"	"1998"	"Male"	"M"	"79 years"	"79"	133
	"1998"	"1998"	"Male"	"M"	"80 years"	"80"	96
	"1998"	"1998"	"Male"	"M"	"81 years"	"81"	107
	"1998"	"1998"	"Male"	"M"	"82 years"	"82"	83
	"1998"	"1998"	"Male"	"M"	"83 years"	"83"	67
	"1998"	"1998"	"Male"	"M"	"84 years"	"84"	62
	"1998"	"1998"	"Male"	"M"	"85+ years"	"85+"	282
"Total"	"1998"	"1998"	"Male"	"M"			31108
"Total"	"1998"	"1998"					60851
	"1999"	"1999"	"Female"	"F"	"< 1 year"	"0"	339
	"1999"	"1999"	"Female"	"F"	"1 year"	"1"	285
	"1999"	"1999"	"Female"	"F"	"2 years"	"2"	354
	"1999"	"1999"	"Female"	"F"	"3 years"	"3"	315
	"1999"	"1999"	"Female"	"F"	"4 years"	"4"	414
	"1999"	"1999"	"Female"	"F"	"5 years"	"5"	375
	"1999"	"1999"	"Female"	"F"	"6 years"	"6"	371
	"1999"	"1999"	"Female"	"F"	"7 years"	"7"	420
	"1999"	"1999"	"Female"	"F"	"8 years"	"8"	418
	"1999"	"1999"	"Female"	"F"	"9 years"	"9"	474
	"1999"	"1999"	"Female"	"F"	"10 years"	"10"	451
	"1999"	"1999"	"Female"	"F"	"11 years"	"11"	451
	"1999"	"1999"	"Female"	"F"	"12 years"	"12"	454
	"1999"	"1999"	"Female"	"F"	"13 years"	"13"	463
	"1999"	"1999"	"Female"	"F"	"14 years"	"14"	429
	"1999"	"1999"	"Female"	"F"	"15 years"	"15"	430
	"1999"	"1999"	"Female"	"F"	"16 years"	"16"	445
	"1999"	"1999"	"Female"	"F"	"17 years"	"17"	409
	"1999"	"1999"	"Female"	"F"	"18 years"	"18"	343
	"1999"	"1999"	"Female"	"F"	"19 years"	"19"	296
	"1999"	"1999"	"Female"	"F"	"20 years"	"20"	260
	"1999"	"1999"	"Female"	"F"	"21 years"	"21"	285
	"1999"	"1999"	"Female"	"F"	"22 years"	"22"	247
	"1999"	"1999"	"Female"	"F"	"23 years"	"23"	277
	"1999"	"1999"	"Female"	"F"	"24 years"	"24"	295
	"1999"	"1999"	"Female"	"F"	"25 years"	"25"	279
	"1999"	"1999"	"Female"	"F"	"26 years"	"26"	259
	"1999"	"1999"	"Female"	"F"	"27 years"	"27"	340
	"1999"	"1999"	"Female"	"F"	"28 years"	"28"	361
	"1999"	"1999"	"Female"	"F"	"29 years"	"29"	379
	"1999"	"1999"	"Female"	"F"	"30 years"	"30"	372
	"1999"	"1999"	"Female"	"F"	"31 years"	"31"	381
	"1999"	"1999"	"Female"	"F"	"32 years"	"32"	418
	"1999"	"1999"	"Female"	"F"	"33 years"	"33"	444
	"1999"	"1999"	"Female"	"F"	"34 years"	"34"	475
	"1999"	"1999"	"Female"	"F"	"35 years"	"35"	479
	"1999"	"1999"	"Female"	"F"	"36 years"	"36"	483
	"1999"	"1999"	"Female"	"F"	"37 years"	"37"	485
	"1999"	"1999"	"Female"	"F"	"38 years"	"38"	491
	"1999"	"1999"	"Female"	"F"	"39 years"	"39"	503
	"1999"	"1999"	"Female"	"F"	"40 years"	"40"	469
	"1999"	"1999"	"Female"	"F"	"41 years"	"41"	484
	"1999"	"1999"	"Female"	"F"	"42 years"	"42"	469
	"1999"	"1999"	"Female"	"F"	"43 years"	"43"	451
	"1999"	"1999"	"Female"	"F"	"44 years"	"44"	485
	"1999"	"1999"	"Female"	"F"	"45 years"	"45"	456
	"1999"	"1999"	"Female"	"F"	"46 years"	"46"	447
	"1999"	"1999"	"Female"	"F"	"47 years"	"47"	448
	"1999"	"1999"	"Female"	"F"	"48 years"	"48"	426
	"1999"	"1999"	"Female"	"F"	"49 years"	"49"	399
	"1999"	"1999"	"Female"	"F"	"50 years"	"50"	376
	"1999"	"1999"	"Female"	"F"	"51 years"	"51"	399
	"1999"	"1999"	"Female"	"F"	"52 years"	"52"	444
	"1999"	"1999"	"Female"	"F"	"53 years"	"53"	323
	"1999"	"1999"	"Female"	"F"	"54 years"	"54"	349
	"1999"	"1999"	"Female"	"F"	"55 years"	"55"	332
	"1999"	"1999"	"Female"	"F"	"56 years"	"56"	398
	"1999"	"1999"	"Female"	"F"	"57 years"	"57"	326
	"1999"	"1999"	"Female"	"F"	"58 years"	"58"	286
	"1999"	"1999"	"Female"	"F"	"59 years"	"59"	263
	"1999"	"1999"	"Female"	"F"	"60 years"	"60"	268
	"1999"	"1999"	"Female"	"F"	"61 years"	"61"	274
	"1999"	"1999"	"Female"	"F"	"62 years"	"62"	244
	"1999"	"1999"	"Female"	"F"	"63 years"	"63"	259
	"1999"	"1999"	"Female"	"F"	"64 years"	"64"	284
	"1999"	"1999"	"Female"	"F"	"65 years"	"65"	246
	"1999"	"1999"	"Female"	"F"	"66 years"	"66"	268
	"1999"	"1999"	"Female"	"F"	"67 years"	"67"	255
	"1999"	"1999"	"Female"	"F"	"68 years"	"68"	270
	"1999"	"1999"	"Female"	"F"	"69 years"	"69"	233
	"1999"	"1999"	"Female"	"F"	"70 years"	"70"	237
	"1999"	"1999"	"Female"	"F"	"71 years"	"71"	234
	"1999"	"1999"	"Female"	"F"	"72 years"	"72"	232
	"1999"	"1999"	"Female"	"F"	"73 years"	"73"	232
	"1999"	"1999"	"Female"	"F"	"74 years"	"74"	251
	"1999"	"1999"	"Female"	"F"	"75 years"	"75"	210
	"1999"	"1999"	"Female"	"F"	"76 years"	"76"	216
	"1999"	"1999"	"Female"	"F"	"77 years"	"77"	199
	"1999"	"1999"	"Female"	"F"	"78 years"	"78"	203
	"1999"	"1999"	"Female"	"F"	"79 years"	"79"	178
	"1999"	"1999"	"Female"	"F"	"80 years"	"80"	187
	"1999"	"1999"	"Female"	"F"	"81 years"	"81"	172
	"1999"	"1999"	"Female"	"F"	"82 years"	"82"	142
	"1999"	"1999"	"Female"	"F"	"83 years"	"83"	126
	"1999"	"1999"	"Female"	"F"	"84 years"	"84"	121
	"1999"	"1999"	"Female"	"F"	"85+ years"	"85+"	722
"Total"	"1999"	"1999"	"Female"	"F"			29742
	"1999"	"1999"	"Male"	"M"	"< 1 year"	"0"	322
	"1999"	"1999"	"Male"	"M"	"1 year"	"1"	357
	"1999"	"1999"	"Male"	"M"	"2 years"	"2"	306
	"1999"	"1999"	"Male"	"M"	"3 years"	"3"	408
	"1999"	"1999"	"Male"	"M"	"4 years"	"4"	391
	"1999"	"1999"	"Male"	"M"	"5 years"	"5"	425
	"1999"	"1999"	"Male"	"M"	"6 years"	"6"	430
	"1999"	"1999"	"Male"	"M"	"7 years"	"7"	458
	"1999"	"1999"	"Male"	"M"	"8 years"	"8"	470
	"1999"	"1999"	"Male"	"M"	"9 years"	"9"	453
	"1999"	"1999"	"Male"	"M"	"10 years"	"10"	475
	"1999"	"1999"	"Male"	"M"	"11 years"	"11"	490
	"1999"	"1999"	"Male"	"M"	"12 years"	"12"	510
	"1999"	"1999"	"Male"	"M"	"13 years"	"13"	513
	"1999"	"1999"	"Male"	"M"	"14 years"	"14"	456
	"1999"	"1999"	"Male"	"M"	"15 years"	"15"	492
	"1999"	"1999"	"Male"	"M"	"16 years"	"16"	447
	"1999"	"1999"	"Male"	"M"	"17 years"	"17"	450
	"1999"	"1999"	"Male"	"M"	"18 years"	"18"	453
	"1999"	"1999"	"Male"	"M"	"19 years"	"19"	481
	"1999"	"1999"	"Male"	"M"	"20 years"	"20"	489
	"1999"	"1999"	"Male"	"M"	"21 years"	"21"	471
	"1999"	"1999"	"Male"	"M"	"22 years"	"22"	390
	"1999"	"1999"	"Male"	"M"	"23 years"	"23"	340
	"1999"	"1999"	"Male"	"M"	"24 years"	"24"	361
	"1999"	"1999"	"Male"	"M"	"25 years"	"25"	355
	"1999"	"1999"	"Male"	"M"	"26 years"	"26"	369
	"1999"	"1999"	"Male"	"M"	"27 years"	"27"	403
	"1999"	"1999"	"Male"	"M"	"28 years"	"28"	456
	"1999"	"1999"	"Male"	"M"	"29 years"	"29"	461
	"1999"	"1999"	"Male"	"M"	"30 years"	"30"	469
	"1999"	"1999"	"Male"	"M"	"31 years"	"31"	485
	"1999"	"1999"	"Male"	"M"	"32 years"	"32"	500
	"1999"	"1999"	"Male"	"M"	"33 years"	"33"	482
	"1999"	"1999"	"Male"	"M"	"34 years"	"34"	512
	"1999"	"1999"	"Male"	"M"	"35 years"	"35"	502
	"1999"	"1999"	"Male"	"M"	"36 years"	"36"	535
	"1999"	"1999"	"Male"	"M"	"37 years"	"37"	563
	"1999"	"1999"	"Male"	"M"	"38 years"	"38"	555
	"1999"	"1999"	"Male"	"M"	"39 years"	"39"	545
	"1999"	"1999"	"Male"	"M"	"40 years"	"40"	529
	"1999"	"1999"	"Male"	"M"	"41 years"	"41"	497
	"1999"	"1999"	"Male"	"M"	"42 years"	"42"	498
	"1999"	"1999"	"Male"	"M"	"43 years"	"43"	478
	"1999"	"1999"	"Male"	"M"	"44 years"	"44"	503
	"1999"	"1999"	"Male"	"M"	"45 years"	"45"	490
	"1999"	"1999"	"Male"	"M"	"46 years"	"46"	493
	"1999"	"1999"	"Male"	"M"	"47 years"	"47"	456
	"1999"	"1999"	"Male"	"M"	"48 years"	"48"	445
	"1999"	"1999"	"Male"	"M"	"49 years"	"49"	452
	"1999"	"1999"	"Male"	"M"	"50 years"	"50"	448
	"1999"	"1999"	"Male"	"M"	"51 years"	"51"	401
	"1999"	"1999"	"Male"	"M"	"52 years"	"52"	490
	"1999"	"1999"	"Male"	"M"	"53 years"	"53"	317
	"1999"	"1999"	"Male"	"M"	"54 years"	"54"	297
	"1999"	"1999"	"Male"	"M"	"55 years"	"55"	344
	"1999"	"1999"	"Male"	"M"	"56 years"	"56"	367
	"1999"	"1999"	"Male"	"M"	"57 years"	"57"	308
	"1999"	"1999"	"Male"	"M"	"58 years"	"58"	294
	"1999"	"1999"	"Male"	"M"	"59 years"	"59"	270
	"1999"	"1999"	"Male"	"M"	"60 years"	"60"	284
	"1999"	"1999"	"Male"	"M"	"61 years"	"61"	264
	"1999"	"1999"	"Male"	"M"	"62 years"	"62"	236
	"1999"	"1999"	"Male"	"M"	"63 years"	"63"	284
	"1999"	"1999"	"Male"	"M"	"64 years"	"64"	238
	"1999"	"1999"	"Male"	"M"	"65 years"	"65"	244
	"1999"	"1999"	"Male"	"M"	"66 years"	"66"	213
	"1999"	"1999"	"Male"	"M"	"67 years"	"67"	229
	"1999"	"1999"	"Male"	"M"	"68 years"	"68"	220
	"1999"	"1999"	"Male"	"M"	"69 years"	"69"	239
	"1999"	"1999"	"Male"	"M"	"70 years"	"70"	211
	"1999"	"1999"	"Male"	"M"	"71 years"	"71"	195
	"1999"	"1999"	"Male"	"M"	"72 years"	"72"	218
	"1999"	"1999"	"Male"	"M"	"73 years"	"73"	193
	"1999"	"1999"	"Male"	"M"	"74 years"	"74"	170
	"1999"	"1999"	"Male"	"M"	"75 years"	"75"	172
	"1999"	"1999"	"Male"	"M"	"76 years"	"76"	138
	"1999"	"1999"	"Male"	"M"	"77 years"	"77"	159
	"1999"	"1999"	"Male"	"M"	"78 years"	"78"	142
	"1999"	"1999"	"Male"	"M"	"79 years"	"79"	135
	"1999"	"1999"	"Male"	"M"	"80 years"	"80"	95
	"1999"	"1999"	"Male"	"M"	"81 years"	"81"	110
	"1999"	"1999"	"Male"	"M"	"82 years"	"82"	83
	"1999"	"1999"	"Male"	"M"	"83 years"	"83"	70
	"1999"	"1999"	"Male"	"M"	"84 years"	"84"	62
	"1999"	"1999"	"Male"	"M"	"85+ years"	"85+"	290
"Total"	"1999"	"1999"	"Male"	"M"			31301
"Total"	"1999"	"1999"					61043
	"2000"	"2000"	"Female"	"F"	"< 1 year"	"0"	341
	"2000"	"2000"	"Female"	"F"	"1 year"	"1"	283
	"2000"	"2000"	"Female"	"F"	"2 years"	"2"	346
	"2000"	"2000"	"Female"	"F"	"3 years"	"3"	300
	"2000"	"2000"	"Female"	"F"	"4 years"	"4"	400
	"2000"	"2000"	"Female"	"F"	"5 years"	"5"	358
	"2000"	"2000"	"Female"	"F"	"6 years"	"6"	353
	"2000"	"2000"	"Female"	"F"	"7 years"	"7"	406
	"2000"	"2000"	"Female"	"F"	"8 years"	"8"	408
	"2000"	"2000"	"Female"	"F"	"9 years"	"9"	474
	"2000"	"2000"	"Female"	"F"	"10 years"	"10"	463
	"2000"	"2000"	"Female"	"F"	"11 years"	"11"	461
	"2000"	"2000"	"Female"	"F"	"12 years"	"12"	456
	"2000"	"2000"	"Female"	"F"	"13 years"	"13"	468
	"2000"	"2000"	"Female"	"F"	"14 years"	"14"	427
	"2000"	"2000"	"Female"	"F"	"15 years"	"15"	446
	"2000"	"2000"	"Female"	"F"	"16 years"	"16"	437
	"2000"	"2000"	"Female"	"F"	"17 years"	"17"	401
	"2000"	"2000"	"Female"	"F"	"18 years"	"18"	354
	"2000"	"2000"	"Female"	"F"	"19 years"	"19"	295
	"2000"	"2000"	"Female"	"F"	"20 years"	"20"	266
	"2000"	"2000"	"Female"	"F"	"21 years"	"21"	295
	"2000"	"2000"	"Female"	"F"	"22 years"	"22"	248
	"2000"	"2000"	"Female"	"F"	"23 years"	"23"	284
	"2000"	"2000"	"Female"	"F"	"24 years"	"24"	287
	"2000"	"2000"	"Female"	"F"	"25 years"	"25"	273
	"2000"	"2000"	"Female"	"F"	"26 years"	"26"	245
	"2000"	"2000"	"Female"	"F"	"27 years"	"27"	311
	"2000"	"2000"	"Female"	"F"	"28 years"	"28"	332
	"2000"	"2000"	"Female"	"F"	"29 years"	"29"	374
	"2000"	"2000"	"Female"	"F"	"30 years"	"30"	370
	"2000"	"2000"	"Female"	"F"	"31 years"	"31"	388
	"2000"	"2000"	"Female"	"F"	"32 years"	"32"	401
	"2000"	"2000"	"Female"	"F"	"33 years"	"33"	426
	"2000"	"2000"	"Female"	"F"	"34 years"	"34"	447
	"2000"	"2000"	"Female"	"F"	"35 years"	"35"	462
	"2000"	"2000"	"Female"	"F"	"36 years"	"36"	480
	"2000"	"2000"	"Female"	"F"	"37 years"	"37"	468
	"2000"	"2000"	"Female"	"F"	"38 years"	"38"	479
	"2000"	"2000"	"Female"	"F"	"39 years"	"39"	500
	"2000"	"2000"	"Female"	"F"	"40 years"	"40"	467
	"2000"	"2000"	"Female"	"F"	"41 years"	"41"	488
	"2000"	"2000"	"Female"	"F"	"42 years"	"42"	485
	"2000"	"2000"	"Female"	"F"	"43 years"	"43"	452
	"2000"	"2000"	"Female"	"F"	"44 years"	"44"	492
	"2000"	"2000"	"Female"	"F"	"45 years"	"45"	465
	"2000"	"2000"	"Female"	"F"	"46 years"	"46"	461
	"2000"	"2000"	"Female"	"F"	"47 years"	"47"	452
	"2000"	"2000"	"Female"	"F"	"48 years"	"48"	426
	"2000"	"2000"	"Female"	"F"	"49 years"	"49"	407
	"2000"	"2000"	"Female"	"F"	"50 years"	"50"	372
	"2000"	"2000"	"Female"	"F"	"51 years"	"51"	393
	"2000"	"2000"	"Female"	"F"	"52 years"	"52"	404
	"2000"	"2000"	"Female"	"F"	"53 years"	"53"	452
	"2000"	"2000"	"Female"	"F"	"54 years"	"54"	343
	"2000"	"2000"	"Female"	"F"	"55 years"	"55"	332
	"2000"	"2000"	"Female"	"F"	"56 years"	"56"	365
	"2000"	"2000"	"Female"	"F"	"57 years"	"57"	378
	"2000"	"2000"	"Female"	"F"	"58 years"	"58"	296
	"2000"	"2000"	"Female"	"F"	"59 years"	"59"	274
	"2000"	"2000"	"Female"	"F"	"60 years"	"60"	276
	"2000"	"2000"	"Female"	"F"	"61 years"	"61"	284
	"2000"	"2000"	"Female"	"F"	"62 years"	"62"	255
	"2000"	"2000"	"Female"	"F"	"63 years"	"63"	255
	"2000"	"2000"	"Female"	"F"	"64 years"	"64"	274
	"2000"	"2000"	"Female"	"F"	"65 years"	"65"	258
	"2000"	"2000"	"Female"	"F"	"66 years"	"66"	262
	"2000"	"2000"	"Female"	"F"	"67 years"	"67"	251
	"2000"	"2000"	"Female"	"F"	"68 years"	"68"	267
	"2000"	"2000"	"Female"	"F"	"69 years"	"69"	226
	"2000"	"2000"	"Female"	"F"	"70 years"	"70"	234
	"2000"	"2000"	"Female"	"F"	"71 years"	"71"	229
	"2000"	"2000"	"Female"	"F"	"72 years"	"72"	233
	"2000"	"2000"	"Female"	"F"	"73 years"	"73"	233
	"2000"	"2000"	"Female"	"F"	"74 years"	"74"	243
	"2000"	"2000"	"Female"	"F"	"75 years"	"75"	215
	"2000"	"2000"	"Female"	"F"	"76 years"	"76"	221
	"2000"	"2000"	"Female"	"F"	"77 years"	"77"	195
	"2000"	"2000"	"Female"	"F"	"78 years"	"78"	205
	"2000"	"2000"	"Female"	"F"	"79 years"	"79"	189
	"2000"	"2000"	"Female"	"F"	"80 years"	"80"	190
	"2000"	"2000"	"Female"	"F"	"81 years"	"81"	177
	"2000"	"2000"	"Female"	"F"	"82 years"	"82"	147
	"2000"	"2000"	"Female"	"F"	"83 years"	"83"	126
	"2000"	"2000"	"Female"	"F"	"84 years"	"84"	120
	"2000"	"2000"	"Female"	"F"	"85+ years"	"85+"	734
"Total"	"2000"	"2000"	"Female"	"F"			29716
	"2000"	"2000"	"Male"	"M"	"< 1 year"	"0"	323
	"2000"	"2000"	"Male"	"M"	"1 year"	"1"	346
	"2000"	"2000"	"Male"	"M"	"2 years"	"2"	303
	"2000"	"2000"	"Male"	"M"	"3 years"	"3"	391
	"2000"	"2000"	"Male"	"M"	"4 years"	"4"	381
	"2000"	"2000"	"Male"	"M"	"5 years"	"5"	413
	"2000"	"2000"	"Male"	"M"	"6 years"	"6"	409
	"2000"	"2000"	"Male"	"M"	"7 years"	"7"	439
	"2000"	"2000"	"Male"	"M"	"8 years"	"8"	457
	"2000"	"2000"	"Male"	"M"	"9 years"	"9"	447
	"2000"	"2000"	"Male"	"M"	"10 years"	"10"	499
	"2000"	"2000"	"Male"	"M"	"11 years"	"11"	503
	"2000"	"2000"	"Male"	"M"	"12 years"	"12"	515
	"2000"	"2000"	"Male"	"M"	"13 years"	"13"	516
	"2000"	"2000"	"Male"	"M"	"14 years"	"14"	452
	"2000"	"2000"	"Male"	"M"	"15 years"	"15"	506
	"2000"	"2000"	"Male"	"M"	"16 years"	"16"	443
	"2000"	"2000"	"Male"	"M"	"17 years"	"17"	446
	"2000"	"2000"	"Male"	"M"	"18 years"	"18"	471
	"2000"	"2000"	"Male"	"M"	"19 years"	"19"	481
	"2000"	"2000"	"Male"	"M"	"20 years"	"20"	520
	"2000"	"2000"	"Male"	"M"	"21 years"	"21"	483
	"2000"	"2000"	"Male"	"M"	"22 years"	"22"	381
	"2000"	"2000"	"Male"	"M"	"23 years"	"23"	342
	"2000"	"2000"	"Male"	"M"	"24 years"	"24"	349
	"2000"	"2000"	"Male"	"M"	"25 years"	"25"	352
	"2000"	"2000"	"Male"	"M"	"26 years"	"26"	356
	"2000"	"2000"	"Male"	"M"	"27 years"	"27"	368
	"2000"	"2000"	"Male"	"M"	"28 years"	"28"	418
	"2000"	"2000"	"Male"	"M"	"29 years"	"29"	449
	"2000"	"2000"	"Male"	"M"	"30 years"	"30"	468
	"2000"	"2000"	"Male"	"M"	"31 years"	"31"	495
	"2000"	"2000"	"Male"	"M"	"32 years"	"32"	483
	"2000"	"2000"	"Male"	"M"	"33 years"	"33"	469
	"2000"	"2000"	"Male"	"M"	"34 years"	"34"	485
	"2000"	"2000"	"Male"	"M"	"35 years"	"35"	480
	"2000"	"2000"	"Male"	"M"	"36 years"	"36"	529
	"2000"	"2000"	"Male"	"M"	"37 years"	"37"	543
	"2000"	"2000"	"Male"	"M"	"38 years"	"38"	534
	"2000"	"2000"	"Male"	"M"	"39 years"	"39"	538
	"2000"	"2000"	"Male"	"M"	"40 years"	"40"	532
	"2000"	"2000"	"Male"	"M"	"41 years"	"41"	504
	"2000"	"2000"	"Male"	"M"	"42 years"	"42"	504
	"2000"	"2000"	"Male"	"M"	"43 years"	"43"	488
	"2000"	"2000"	"Male"	"M"	"44 years"	"44"	507
	"2000"	"2000"	"Male"	"M"	"45 years"	"45"	499
	"2000"	"2000"	"Male"	"M"	"46 years"	"46"	506
	"2000"	"2000"	"Male"	"M"	"47 years"	"47"	460
	"2000"	"2000"	"Male"	"M"	"48 years"	"48"	456
	"2000"	"2000"	"Male"	"M"	"49 years"	"49"	454
	"2000"	"2000"	"Male"	"M"	"50 years"	"50"	456
	"2000"	"2000"	"Male"	"M"	"51 years"	"51"	396
	"2000"	"2000"	"Male"	"M"	"52 years"	"52"	443
	"2000"	"2000"	"Male"	"M"	"53 years"	"53"	443
	"2000"	"2000"	"Male"	"M"	"54 years"	"54"	293
	"2000"	"2000"	"Male"	"M"	"55 years"	"55"	345
	"2000"	"2000"	"Male"	"M"	"56 years"	"56"	343
	"2000"	"2000"	"Male"	"M"	"57 years"	"57"	357
	"2000"	"2000"	"Male"	"M"	"58 years"	"58"	304
